ID,Caption,CUIs,CUI_caption,keywords
ROCOv2_2023_train_021797,Posteroanterior radiograph showing the mass of interest (indicated with a long arrow) protruding from the pulmonary segment.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-anterior, Mass."
ROCOv2_2023_train_021805,Normal chest radiograph,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior to Anterior, Normal"
ROCOv2_2023_train_021807,Computed tomography (CT) scan of neck revealing enhancing soft tissue mass predominantly on left side (Transverse View),C0040405,X-Ray Computed Tomography,"Computed Tomography, Neck, Left Side View, Soft Tissue Mass."
ROCOv2_2023_train_021814,Post-contrast sagittal T1 magnetic resonance imaging after surgical extirpation of cyst,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Abdomen, Sagittal View, Normal."
ROCOv2_2023_train_021816,CT scan prior to radiation.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Frontal View, Normal."
ROCOv2_2023_train_021819,CT plain scan.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Front View, Normal."
ROCOv2_2023_train_021820,Enhanced CT.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Body, Front View, Normal"
ROCOv2_2023_train_021822,MRI: T1 low sign: L3 compaction.,C0002978,angiogram,"Magnetic Resonance Imaging, Spine, Sagittal View of Lumbar Spine, Compaction."
ROCOv2_2023_train_021824,L3 compaction.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Spine, Sagittal View, Normal"
ROCOv2_2023_train_021831,Thorax CT image of the patient.,C0040405,X-Ray Computed Tomography,"X-ray Computed Tomography, Thorax, Frontal View, Normal."
ROCOv2_2023_train_021832,Abdomen CT image of the patient.,C0040405,X-Ray Computed Tomography,"Computed Tomography Image of Abdomen, Abdomen, Frontal View, Normal."
ROCOv2_2023_train_021846,Chest CT-scan at D60: disappearance of lung lesions.,C0040405,X-Ray Computed Tomography,"X-ray, Lung, Frontal View, Normal."
ROCOv2_2023_train_021874,Sagittal view consistent with peritonsillar abscess.,C0040405,X-Ray Computed Tomography,"X-ray, Throat, Sagittal View, Peritonsillar Abscess."
ROCOv2_2023_train_021884,Patient's chest X-ray.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_021885,Patient's CT scan.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Frontal View, Normal"
ROCOv2_2023_train_021886,Barium swallow study.,C0002978,angiogram,"Barium study, Esophagus, Swallowing view, Normal"
ROCOv2_2023_train_021887,Computed tomography.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Cross Section View, Normal"
ROCOv2_2023_train_021888,Follow-up panoramic radiograph obtained after an 30-month interval in the patient.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic View, Normal"
ROCOv2_2023_train_021890,US. C: adnexal mass.,C0041618,Ultrasonography,"Ultrasound, Adnexa, Mass, Adnexal mass."
ROCOv2_2023_train_021900,Post-contrast T1 FS sagittal image of upper leg shows heterogeneous nature of the malignant giant cell tumour.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Leg, Sagittal View, Malignant Condition"
ROCOv2_2023_train_021906,Plain abdominal X-Ray post gastrograffin study.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Posterior View of Normal"
ROCOv2_2023_train_021910,AP X-Ray AP X-Ray showing an undisplaced fracture.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Undisplaced fracture"
ROCOv2_2023_train_021922,Patient 1: MRI of the liposarcoma within the sciatic notch,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Sciatic Notch, Frontal View, Liposarcoma."
ROCOv2_2023_train_021925,STE: systolic myocardial deformation after electromechanical activation. LV: longitudinal strain from the apical four-chamber view: time–strain curves show a negative end-systolic strain representing myocardial shortening during systole.,C0041618,Ultrasonography,"Ultrasonography, Heart, Apical Four-Chamber View, Normal"
ROCOv2_2023_train_021934,Coronal contrast CT.,C0040405,X-Ray Computed Tomography,"X-Ray Computed Tomography, Coronary Artery, Coronal View, Normal."
ROCOv2_2023_train_021935,CP-EBUS revealed an well–circumscribed lesions of water density.,C0041618,Ultrasonography,"Sonogram, Liver, Side view, Normal."
ROCOv2_2023_train_021940,Chest CT on July 17 showed the cyst was smaller than the size of pre-EBUS-TBNA with a thicker wall.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Frontal View, Normal."
ROCOv2_2023_train_021944,Barium meal study.,C1306645;C0000726,Plain x-ray;Abdomen,"X-ray, Abdomen, Plain X-ray of the Abdomen, Normal"
ROCOv2_2023_train_021951,Coronal short tau inversion recovery (STIR) magnetic resonance imaging scan showing complete atlantooccipital assimilation (arrow),C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Spine, Sagittal view, Normal."
ROCOv2_2023_train_021952,Coronal computed tomogram scan showing complete atlantooccipital assimilation (arrow),C0024485,Magnetic Resonance Imaging,"Computed Tomography, Spine, Sagittal View, Normal."
ROCOv2_2023_train_021953,Sagittal computed tomogram showing increased atlanto-dens interval (7 mm) suggestive of atlanto-axial instability (arrow),C0040405,X-Ray Computed Tomography,"Computed Tomography, Spine, Sagittal View, Atlanto-axial instability."
ROCOv2_2023_train_021955,Sagittal computed tomogram showing reduced cranio-vertebral angle,C0040405,X-Ray Computed Tomography,"Computed Tomography, Spine, Sagittal View, Reduced Cranio-vertebral Angle Condition."
ROCOv2_2023_train_021962,Figure 1: X-ray chest showing eventration of diaphragm.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior View, Eventration of Diaphragm."
ROCOv2_2023_train_021963,Chest X-ray with severe chest wall injury.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Severe chest wall injury."
ROCOv2_2023_train_021967,Chest X-ray obtained on admission with unremarkable findings.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_021968,"Dose distribution on a typical patient. CTV (brown), PTV (red), 95% isodose (light blue), 37 Gy isodose (pink), 28 Gy isodose (dark blue), 103% isodose (yellow).",C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Whole Body, Axial View, Normal"
ROCOv2_2023_train_021979,MRI cervical spine showing hyperintensity at the level of C6–C7.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Cervical Spine, Sagittal View, Hyperintensity."
ROCOv2_2023_train_021982,Portable chest X‐ray showing biventricular HeartWare ventricular assist devices.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-anterior, Biventricular HeartWare ventricular assist devices."
ROCOv2_2023_train_021986,Contrast-enhanced CT demonstrated a large heterogeneous mass (arrow).,C0040405,X-Ray Computed Tomography,"X-ray, Mass, Front view, Normal"
ROCOv2_2023_train_021989,AP view with black/white reversal.,C0002978,angiogram,"Angiogram, Arteries, AP view with black/white reversal, Abnormal."
ROCOv2_2023_train_021996,Colour duplex sonography: VGAM with mixed venous and arterial flow profiles.,C0041618,Ultrasonography,"Sonography, Ultrasound, Legs, Color duplex sonography - Side of Patient, Normal."
ROCOv2_2023_train_021997,MRI (MPRAGE with contrasting agent): greatly expanded Vein of Galen (arrow).,C0024485,Magnetic Resonance Imaging,"MRI, Vein of Galen, Side, Normal."
ROCOv2_2023_train_022007,Final coronary angiography.,C0002978,angiogram,"Angiogram, Coronary Artery, Final view of coronary arteries, Diseased"
ROCOv2_2023_train_022015, Figure 1: The X-ray with nasogastric tube in situ showing the level of upper pouch at the level of T7–T8 vertebrae (A) and gasless abdomen,C1306645;C0817096;C1999039;C0000726,Plain x-ray;Chest;Anterior-Posterior;Abdomen,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_022036,Vesical tuberculosis. CT identifies diffuse and asymmetrical thickening of the vesical wall (arrows).,C0040405,X-Ray Computed Tomography,"Computed Tomography, Bladder, Side View of Image, Vesical tuberculosis."
ROCOv2_2023_train_022049,"A supine chest x-ray in the emergency department. His supine chest x-ray showed slightly increased permeability of the lung (orange arrow), which suggested air trapping.",C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Supine View, Air trapping."
ROCOv2_2023_train_022050,"A plain computed tomography scan of the head taken on the fourth day of hospitalization. A plain computed tomography scan  showed the disappearance of grey-white differentiation, suggesting hypoxic encephalopathy",C0040405,X-Ray Computed Tomography,"Computed Tomography, Head, Plain View, Hypoxic Encephalopathy"
ROCOv2_2023_train_022061,Doppler study shows turbulent flow (to and fro sign) within this structure.,C0041618,Ultrasonography,"Ultrasound image, Blood vessel, Through flow, Turbulent flow."
ROCOv2_2023_train_022063,"X-ray of a woodpigeon illustrating four gunshot and numerous small radio-dense fragments. Radio-dense fragments may trace the passage of shot through the bird; some fragments are close to bone suggesting fragmentation on impact, others are not. Reproduced from Fig. 1 of Pain et al. (2010)",C1306645,Plain x-ray,"X--ray, Pelvis, Lateral view, Normal."
ROCOv2_2023_train_022064,A sagittal T2-weighted MRI showing thickening and pathological appearance of the ACL.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Knee, Sagittal View, Thickened Ligament."
ROCOv2_2023_train_022066,Chest radiograph obtained at admission shows bilateral clavicular fracture,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Bilateral Clavicular Fracture"
ROCOv2_2023_train_022068,Post-operative contrast enhanced computerized tomography showing advanced carcinoma cervix,C0040405,X-Ray Computed Tomography,"Computed Tomography, Cervix, Post-Operative, Advanced Carcinoma"
ROCOv2_2023_train_022069,"Chest X-ray showing the knotted, kinked, and entrapped guidewire.",C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_022071,Preoperative panoramic image.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic, Normal."
ROCOv2_2023_train_022072,Panoramic image 3 months postop.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Panoramic image of skull, from side, Normal."
ROCOv2_2023_train_022073,Panoramic image 6 months postop.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Panoramic image, Cranium, Top-down view, Normal"
ROCOv2_2023_train_022082,Computed tomography at the time when our patient complained of severe dyspnea. CT of the chest revealing widespread patchy ground glass changes in bilateral lobes.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Whole chest, Severe dyspnea."
ROCOv2_2023_train_022092,Chest radiograph showing the right pneumothorax.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior to Anterior, Right Pneumothorax."
ROCOv2_2023_train_022094,Doppler waveform/pattern,C0041618,Ultrasonography,"Ultrasound image, Abdomen, Cross-sectional view, Normal."
ROCOv2_2023_train_022095,Chest computed tomography scan. The chest computed tomography scan showed bilateral multilobular diffuse infiltrates,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Bilateral Diffuse Infiltrates, Normal"
ROCOv2_2023_train_022099,Determination of the cervical length in the second trimester (TA view),C0041618,Ultrasonography,"Ultrasonography, Cervical spine, Transabdominal, Second trimester pregnancy: Normal."
ROCOv2_2023_train_022101,Presentation of the fetal viability in the first trimester,C0041618,Ultrasonography,"Ultrasound, Fetus, Frontal view of the fetus, Normal."
ROCOv2_2023_train_022102,Dichorionic–diamniotic twins showing a lambda sign in the first trimester,C0041618,Ultrasonography,"Ultrasonography, Fetus, Transverse view of the fetus, Dichorionic-diamniotic twins."
ROCOv2_2023_train_022104,Confirmation the location of intrauterine contraceptive devices in situ (TA),C0041618,Ultrasonography,"Ultrasonography, Uterus, Intrauterine, Normal."
ROCOv2_2023_train_022106,Biliary ultrasound depicting the radiological four-line sign (arrow),C0041618,Ultrasonography,"Ultrasound image, Liver, Four-line sign from bottom, Normal."
ROCOv2_2023_train_022111,Sample image before preprocessing,C0040405,X-Ray Computed Tomography,"Image: X-Ray, Body part: Chest, View of Image: Front, Patient's Condition: Normal."
ROCOv2_2023_train_022136,MRI of the chest revealed an anterior mediastinal mass consistent with a thymic tumor.,C0024485;C0817096,Magnetic Resonance Imaging;Chest,"MRI, Chest, Anterior mediastinal mass, Normal"
ROCOv2_2023_train_022139,Mildly enlarged liver with prominent periportal tracts,C0041618,Ultrasonography,"Ultrasound, Liver, Longitudinal View of Liver, Mildly Enlarged Liver with Prominent Periportal Tracts."
ROCOv2_2023_train_022165,CT scan (abdomen) (8 weeks after treatment) showing near complete resolution of diverticular abscess (arrow). Persistent left lower quadrant phlegmonous stranding and hazy opacification was noticed.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Transverse View, Near complete resolution of diverticular abscess with persistent phlegmonous stranding."
ROCOv2_2023_train_022167,Chest X‐ray,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_022170,"B-scan ultrasonography demonstrated dense vitreous opacities, and a mildly thickened choroid",C0041618,Ultrasonography,"Ultrasound, Eye, B-scan image of vitreous and choroid, Vitreous opacities."
ROCOv2_2023_train_022175,Large duodenal tumor with brisk contrast enhancement.,C0040405,X-Ray Computed Tomography,"X-ray, Duodenum, Side View, Large tumor with contrast enhancement."
ROCOv2_2023_train_022176,Massive bilobar liver metastasis.,C0040405,X-Ray Computed Tomography,"X-ray, Liver, Frontal view of Abdomen, Massive bilobar liver metastasis."
ROCOv2_2023_train_022177,Dramatic response after Imatinib mesylate.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Axial View of Normal"
ROCOv2_2023_train_022178,Partial response of duodenal tumor.,C0040405,X-Ray Computed Tomography,"X-Ray, Duodenum, Frontal View of Image, Partial Response of Tumor."
ROCOv2_2023_train_022179,Anteroposterior erect chest X-ray showing fine micronodular shadowing.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Erect Anterior-Posterior, Normal"
ROCOv2_2023_train_022180,Computed tomography scan of chest with reported miliary changes.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Cross Sectional View, Miliary Changes."
ROCOv2_2023_train_022185,CTA showing left vertebral artery dissection in coronal plane.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Spine, Coronal View, Dissection of Left Vertebral Artery"
ROCOv2_2023_train_022186,CTA showing left vertebral artery dissection.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Vertebral Column, Side view, Dissection."
