ID,Caption,CUIs,CUI_caption,keywords
ROCOv2_2023_train_034398,Axial view of CT shows trabecular thickening and tubular defect at T9 body. Bone density is heterogeneously decreased.,C0040405,X-Ray Computed Tomography,"X-ray, Spine, Axial View, Bone Condition Normal"
ROCOv2_2023_train_034413,Radiological image of the lungs of a patient before surgery.,C0040405,X-Ray Computed Tomography,"X-ray, Lungs, Front View of Image, Normal"
ROCOv2_2023_train_034414,The correction angle was measured by standard orthotopic radiographs,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Lower Extremity, Anterior-Posterior, Normal"
ROCOv2_2023_train_034431,Axial view of CT scans showing that the internal fixation was performed properly.,C0040405,X-Ray Computed Tomography,"X-ray, Pelvis, Axial view, Normal"
ROCOv2_2023_train_034432,Plain radiograph after vertebroplasty. Posterior cement leakage is obvious.,C1306645;C0037949;C0205129,Plain x-ray;Vertebral column;Sagittal,"X-ray, Vertebral column, Sagittal, Posterior cement leakage is present."
ROCOv2_2023_train_034435,Photograph shows X-ray of hand AP view with short fourth metacarpal bone.,C1306645;C1140618;C1999039,Plain x-ray;Upper Extremity;Anterior-Posterior,"X-ray, Hand, Front View, Short Fourth Metacarpal Bone."
ROCOv2_2023_train_034440,Chest X‐ray showing reticular changes bilaterally on the mid and lower lung zones and bilateral pleural effusions.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior View, Reticular changes with bilateral pleural effusions."
ROCOv2_2023_train_034442,"Loculated liver mass, as soon on admission CT.",C0040405,X-Ray Computed Tomography,"X-ray, Liver, Above, Loculated mass."
ROCOv2_2023_train_034459,Preoperative panoramic radiograph.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic, Normal."
ROCOv2_2023_train_034460,Chest radiograph on admission showing bilateral interstitial disease with alveolar filling (worse on the right side).,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Bilateral interstitial disease with alveolar filling worse on the right side."
ROCOv2_2023_train_034472,Chest X-ray reveals an enlargement of the cardiac silhouette. The cardiothoracic ratio is 64%.,C1306645;C0817096;C1996865;C0018787,Plain x-ray;Chest;Postero-Anterior;Heart,"X-ray, Chest, Posterior view of Heart Enlargement."
ROCOv2_2023_train_034476,Radiologic image of complete glenohumeral dislocation and fracture line.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Shoulder, Anterior-Posterior View, Complete Glenohumeral Dislocation and Fracture."
ROCOv2_2023_train_034479,Contrast-enhanced CT scan showing large cystic lesion in liver with multiple-enhancing septae.,C0040405;C0205207;C0023884,X-Ray Computed Tomography;Cystic;Liver,"Computed Tomography, Liver, Side View, Cystic Lesion."
ROCOv2_2023_train_034495,Chest radiograph on day of admission.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_034511,CT chest revealing multifocal bilateral peripheral opacities.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Front View of Image, Multifocal bilateral peripheral opacities."
ROCOv2_2023_train_034514,Skull x – ray showing multiple lytic areas – P.N. case,C1306645;C0037303;C0205129,Plain x-ray;Bone structure of cranium;Sagittal,"Skull X-ray, Cranium, Bottom view, Plain X-ray showing multiple lytic areas - Normal."
ROCOv2_2023_train_034516,Cone-beam computed tomography (CBCT) image shows canal type 1 (retromolar canal type).,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Computed Tomography, Cranium, Cone-beam computed tomography image from side, Normal."
ROCOv2_2023_train_034537,Sagittal section of the CT‐scan Chest showing the significant narrowing of the tracheal at the second thoracic vertebral level,C0040405;C0205129,X-Ray Computed Tomography;Sagittal,"Computed Tomography, Chest, Sagittal Section, Tracheal Narrowing."
ROCOv2_2023_train_034538,"Chest radiograph showing scattered, non-calcified pulmonary nodules.",C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Lung, Posterior View, Scattered Pulmonary Nodules."
ROCOv2_2023_train_034546,"In order to find root canal's orifice, some working radiographs were taken, but root canal negotiation was impossible.",C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain X-ray, Normal"
ROCOv2_2023_train_034547,Calcium enriched mixture cement was used to seal the perforation.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain View of Bone Structure, Normal"
ROCOv2_2023_train_034550,"An 18 mm METRx tube was then directed towards the pars defect using fluoroscopy. The pars defect was decorticated with a high-speed drill, and local autograft and BMP were placed in the defect. Note that this step is done prior to placing the wire. This fluoroscopy image shows a currete in the pars defect after it is prepared with the bur.",C0002978,angiogram,"X-ray, Spine, Side view, Normal"
ROCOv2_2023_train_034557,Pulmonary CT scan shows extensive ground glass opacities.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Lung, Cross-sectional View, Extensive Ground Glass Opacities."
ROCOv2_2023_train_034585,"Schematic of margin analysis done on free‐breathing and 4DCT contours. The center is the free‐breathing organ. Free‐breathing organ contours were analyzed to see if reliable margins, as shown in the figure, could be added to accommodate the union of maximum inhale and maximum exhale (the most extreme positions of organs in 4DCT).",C0040405,X-Ray Computed Tomography,"X-Ray Computed Tomography, Lung, Schematic view, Normal"
ROCOv2_2023_train_034590,Representative axial slice from CT obtained three months after second SIRT procedure,C0040405,X-Ray Computed Tomography,"Computed Tomography, Liver, Axial Slice, Normal"
ROCOv2_2023_train_034591,Representative coronal slice from CT obtained three months after second SIRT procedure,C0040405,X-Ray Computed Tomography,"X-ray, Representative portion of torso, Coronal slice, Normal"
ROCOv2_2023_train_034592,Representative axial slice from CT obtained six months after second SIRT procedure,C0040405,X-Ray Computed Tomography,"X-ray, Thorax, Axial slice, Normal"
ROCOv2_2023_train_034593,Representative coronal slice from CT obtained six months after second SIRT procedure,C0024485,Magnetic Resonance Imaging,"Computed Tomography, Heart, Coronal Slice, Normal."
ROCOv2_2023_train_034594,Representative axial slice from CT obtained nine months after second SIRT procedure,C0040405,X-Ray Computed Tomography,"Computed Tomography, Liver, Axial Slice, Normal"
ROCOv2_2023_train_034595,Representative coronal slice from CT obtained nine months after second SIRT procedure,C0040405,X-Ray Computed Tomography,"X-ray, Representative coronal slice from, Below, Normal."
ROCOv2_2023_train_034600,Chest radiography: Note the bifid ribs in both sides.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior view of image, Normal."
ROCOv2_2023_train_034633,CT Scan 2.5 months prior to diagnosis. CT imaging depicts multi-focal consolidation (arrows) with air bronchograms and some alveolar sparing. CT: computed tomography,C0040405,X-Ray Computed Tomography,"Computed Tomography, Lung, Multi-focal view, Normal."
ROCOv2_2023_train_034657,"Axial view of thorax CT showing multiple, linear hyperdensities in bilateral lobar pulmonary artery branches.",C0040405,X-Ray Computed Tomography,"X-ray computed tomography, Thorax, Axial view, Normal"
ROCOv2_2023_train_034658,Coronal view of thorax CT.,C0040405,X-Ray Computed Tomography,"X-ray, Thorax, Coronal view of, Normal."
ROCOv2_2023_train_034662,"FDG-PET view. The mass lesions in the S2 segment appeared as increased uptake with values of 3.4, 5.1 and 5.2 SUV, respectively, on FGD-PET scan.",C0040405,X-Ray Computed Tomography,"X-ray, Spine, Side, Normal."
ROCOv2_2023_train_034663,Initial chest radiograph.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_034664,Postop radiograph.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Posterior View, Normal"
ROCOv2_2023_train_034677,Panoramic radiograph shows a single large radiolucent lesion with well-defined border.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Panoramic X-ray, Skull, Front view of Image, Normal."
ROCOv2_2023_train_034678,Abdominal CT before radical nephrectomy.Abdominal CT showed right hypervascular renal mass compatible with RCC.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Whole Abdomen, Right Hypervascular Mass."
ROCOv2_2023_train_034690,Abdominal X-ray showing air-fuid level or gas deposition on the right lower quadrant abdomen.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Front-to-Back, Gas Deposition on Lower Right Side Normal"
ROCOv2_2023_train_034693,Air in the inferior mesenteric vein.,C0040405,X-Ray Computed Tomography,"Computed Tomography Scan, Mesentery, Cross-Sectional View, Air."
ROCOv2_2023_train_034697,Axial abdominal computed scan showing the core biopsy needle inside the tumoral mass.,C0040405,X-Ray Computed Tomography,"Computed Tomography Scan, Abdomen, Axial View, Normal"
ROCOv2_2023_train_034700,"CT scan showed right upper lung lesion in diameter of 1,2*1,2 cm. CT: Computed tomography",C0040405,X-Ray Computed Tomography,"Computed Tomography, Lung, Upper Lobe, Normal."
ROCOv2_2023_train_034701,"Patient chest X ray: increased pulmonary vasculature and slightly increased cardiac area, with middle arc rectification.",C1306645;C0817096;C1996865;C0018787,Plain x-ray;Chest;Postero-Anterior;Heart,"X-ray, Chest, Postero-Anterior, Increased pulmonary vasculature and slightly increased cardiac area."
ROCOv2_2023_train_034703,Panoramic radiograph demonstrating absence of teeth.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic, Absence of Teeth."
ROCOv2_2023_train_034728,Full body lodox image,C1306645;C1999039,Plain x-ray;Anterior-Posterior,Full-body X-ray; Full body; Anterior-Posterior; Normal"
ROCOv2_2023_train_034730,The displacement of catheter tip (black arrow),C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Front-to-back View, Normal"
ROCOv2_2023_train_034731,Plain abdominal radiograph shows subdiaphragmatic free air.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Bottom, Free Air in Subdiaphragmatic Region."
ROCOv2_2023_train_034734,"1.6 Retreatment, via falsa has been filled by using MTA; final radiography",C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Plain X-ray, Cranium, Bottom of head, Normal"
ROCOv2_2023_train_034747,Computed Tomography head with contrast. Computed Tomography head with contrast showing multiple ring enhancing lesions with surrounding oedema (see arrows),C0040405,X-Ray Computed Tomography,Computed Tomography Head Front View Normal"
ROCOv2_2023_train_034749,CT of the lower abdomen and pelvis showing a large cystic mass.,C0024485;C0000726;C0030797;C0205207,Magnetic Resonance Imaging;Abdomen;Pelvis;Cystic,"Computed Tomography, Lower Abdomen and Pelvis, Bottom View, Large Cystic Mass."
ROCOv2_2023_train_034755,Dental panoramic tomograph showing displacement of 22 and 24 and ectopically positioned 23,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Dental panoramic computed tomography, skull, side view of bone structure, abnormality."
ROCOv2_2023_train_034769,PIP fusion with tension band wiring.,C1306645;C1140618;C0205129,Plain x-ray;Upper Extremity;Sagittal,"X-ray, Hand, Sagittal View, Normal."
ROCOv2_2023_train_034779,Chest CT on admission.Image shows scattered pulmonary micronodules seen in a predominantly random miliary pattern with bibasilar patchy opacities.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Cross Sectional View, Scattered Pulmonary Micronodules."
ROCOv2_2023_train_034783,"Axial CT scan with contrast 12 months after the diagnosis, showing stability of the lesion",C0040405,X-Ray Computed Tomography,"Computed Tomography, Spine, Axial View, Normal"
ROCOv2_2023_train_034788,Erect x ray abdomen showing dilated bowel loops.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Front-to-Back, Dilated bowel loops."
ROCOv2_2023_train_034789,Abdominal x ray at day 2.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Anterior-Posterior View, Normal."
ROCOv2_2023_train_034790,Post barium meal x ray abdomen.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Posterior View, Normal"
ROCOv2_2023_train_034803,Contrast-enhanced MDCT axial plane maximumintensity projection image shows patent vessels.,C0040405,X-Ray Computed Tomography,"X-ray computed tomography image, Abdomen, Axial plane maximum intensity projection, Normal."
ROCOv2_2023_train_034808,"Coronal contrast triphasic CT scan showing massive hepatomegaly with homogenecity (yellow arrow).CT, computed tomography",C0040405,X-Ray Computed Tomography,"Coronal computed tomography, liver, triphasic, massive hepatomegaly with homogenecity."
ROCOv2_2023_train_034813,Axial CT ScanCT scan demonstrating dilated loops of the bowel and intussuscepted bowel (white arrow) at the jejunojejunostomy.,C0040405,X-Ray Computed Tomography,"Computed Tomography Scan, Abdomen, Axial View of Intestinal Loops and Obstruction."
ROCOv2_2023_train_034821,computed tomography scan on the axial plane shows a homogeneous contrast enhancement of the mass,C0040405,X-Ray Computed Tomography,"X-ray Computed Tomography Scan, Mass, Axial View of Normal."
ROCOv2_2023_train_034823,Chest X-ray showing bilateral diffuse infiltrates.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Bilateral diffuse infiltrates."
ROCOv2_2023_train_034824,Frosted glass opacifications posterior basal peripheral and bilateral (yellow arrow); thickening of the interlobral septa (green arrow),C0040405,X-Ray Computed Tomography,"X-ray, Spine, Side view, Opacification and thickening of intervertebral septa."
ROCOv2_2023_train_034825,Predominantly peripheral and posterior bilateral multifocal opacities (red arrow); thickening of interlobral sept (blue arrow),C0040405,X-Ray Computed Tomography,"X-ray, Chest, Posterior view, Normal"
ROCOv2_2023_train_034826,Axial view of a computed tomography scan of the abdomen at presentation demonstrating one of the large intra-abdominal collections measuring 129×58 mm.,C0040405;C0000726,X-Ray Computed Tomography;Abdomen,"Computed Tomography, Abdomen, Axial View, Normal"
ROCOv2_2023_train_034842,Abdominal CT scan showed multiple intrahrpatic lesions.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Cross-sectional, Intrahlarphatic Lesions."
ROCOv2_2023_train_034852,Illustration of the contours of the CTV and other OARs.,C0040405,X-Ray Computed Tomography,"X-Ray Computed Tomography, Skull, Side View of Image, Normal"
ROCOv2_2023_train_034862,CT scan of the neck after 2 cycles of belinostat (April 2010) showing a complete response.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Neck, Front View of Normal."
ROCOv2_2023_train_034868,Axial CT abdomen demonstrating multiple intra-abdominal collections among bowel loops (red arrows),C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Axial View of Abdomen, Multiple Intra-abdominal Collections."
ROCOv2_2023_train_034876,Figure 2: CT picture,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Cross Sectional View, Normal."
